region,division,state,Population_2022,page_title,url,rev_id,quality
West,Mountain,Colorado,5839926.0,"Victor, Colorado","https://en.wikipedia.org/wiki/Victor,_Colorado",1165906204,B
West,Mountain,Colorado,5839926.0,"Vilas, Colorado","https://en.wikipedia.org/wiki/Vilas,_Colorado",1166332217,Start
West,Mountain,Colorado,5839926.0,"Vona, Colorado","https://en.wikipedia.org/wiki/Vona,_Colorado",1166332285,Start
West,Mountain,Colorado,5839926.0,"Walden, Colorado","https://en.wikipedia.org/wiki/Walden,_Colorado",1166332359,C
West,Mountain,Colorado,5839926.0,"Walsenburg, Colorado","https://en.wikipedia.org/wiki/Walsenburg,_Colorado",1171329387,C
West,Mountain,Colorado,5839926.0,"Walsh, Colorado","https://en.wikipedia.org/wiki/Walsh,_Colorado",1166332486,Start
West,Mountain,Colorado,5839926.0,"Ward, Colorado","https://en.wikipedia.org/wiki/Ward,_Colorado",1176911520,C
West,Mountain,Colorado,5839926.0,"Wellington, Colorado","https://en.wikipedia.org/wiki/Wellington,_Colorado",1179115497,C
West,Mountain,Colorado,5839926.0,"Westcliffe, Colorado","https://en.wikipedia.org/wiki/Westcliffe,_Colorado",1169568829,Start
West,Mountain,Colorado,5839926.0,"Westminster, Colorado","https://en.wikipedia.org/wiki/Westminster,_Colorado",1175860809,GA
West,Mountain,Colorado,5839926.0,"Wheat Ridge, Colorado","https://en.wikipedia.org/wiki/Wheat_Ridge,_Colorado",1151731889,C
West,Mountain,Colorado,5839926.0,"Wiggins, Colorado","https://en.wikipedia.org/wiki/Wiggins,_Colorado",1166333641,GA
West,Mountain,Colorado,5839926.0,"Wiley, Colorado","https://en.wikipedia.org/wiki/Wiley,_Colorado",1166333653,C
West,Mountain,Colorado,5839926.0,"Williamsburg, Colorado","https://en.wikipedia.org/wiki/Williamsburg,_Colorado",1166333694,Start
West,Mountain,Colorado,5839926.0,"Windsor, Colorado","https://en.wikipedia.org/wiki/Windsor,_Colorado",1170401434,C
West,Mountain,Colorado,5839926.0,"Winter Park, Colorado","https://en.wikipedia.org/wiki/Winter_Park,_Colorado",1166334136,C
West,Mountain,Colorado,5839926.0,"Woodland Park, Colorado","https://en.wikipedia.org/wiki/Woodland_Park,_Colorado",1178792910,C
West,Mountain,Colorado,5839926.0,"Wray, Colorado","https://en.wikipedia.org/wiki/Wray,_Colorado",1171165691,C
West,Mountain,Colorado,5839926.0,"Yampa, Colorado","https://en.wikipedia.org/wiki/Yampa,_Colorado",1166334513,Start
West,Mountain,Colorado,5839926.0,"Yuma, Colorado","https://en.wikipedia.org/wiki/Yuma,_Colorado",1171391224,Start
West,Mountain,Colorado,5839926.0,"Jefferson County, Colorado","https://en.wikipedia.org/wiki/Jefferson_County,_Colorado",1170528163,C
West,Mountain,Colorado,5839926.0,"Adams County, Colorado","https://en.wikipedia.org/wiki/Adams_County,_Colorado",1177988291,C
West,Mountain,Colorado,5839926.0,"Arapahoe County, Colorado","https://en.wikipedia.org/wiki/Arapahoe_County,_Colorado",1176446581,C
West,Mountain,Colorado,5839926.0,"Douglas County, Colorado","https://en.wikipedia.org/wiki/Douglas_County,_Colorado",1177990081,C
West,Mountain,Colorado,5839926.0,"Eagle County, Colorado","https://en.wikipedia.org/wiki/Eagle_County,_Colorado",1176066425,C
West,Mountain,Colorado,5839926.0,"Pitkin County, Colorado","https://en.wikipedia.org/wiki/Pitkin_County,_Colorado",1177453023,C
West,Mountain,Colorado,5839926.0,"Larimer County, Colorado","https://en.wikipedia.org/wiki/Larimer_County,_Colorado",1170529625,C
West,Mountain,Colorado,5839926.0,"Weld County, Colorado","https://en.wikipedia.org/wiki/Weld_County,_Colorado",1170836086,C
West,Mountain,Colorado,5839926.0,"Saguache County, Colorado","https://en.wikipedia.org/wiki/Saguache_County,_Colorado",1170573848,C
West,Mountain,Colorado,5839926.0,"Rio Grande County, Colorado","https://en.wikipedia.org/wiki/Rio_Grande_County,_Colorado",1170571963,C
West,Mountain,Colorado,5839926.0,"Gilpin County, Colorado","https://en.wikipedia.org/wiki/Gilpin_County,_Colorado",1172192891,C
West,Mountain,Colorado,5839926.0,"Clear Creek County, Colorado","https://en.wikipedia.org/wiki/Clear_Creek_County,_Colorado",1170527318,C
West,Mountain,Colorado,5839926.0,"Boulder County, Colorado","https://en.wikipedia.org/wiki/Boulder_County,_Colorado",1174153070,C
West,Mountain,Colorado,5839926.0,"El Paso County, Colorado","https://en.wikipedia.org/wiki/El_Paso_County,_Colorado",1176444465,C
West,Mountain,Colorado,5839926.0,"Teller County, Colorado","https://en.wikipedia.org/wiki/Teller_County,_Colorado",1170529422,C
West,Mountain,Idaho,1939033.0,"Boise, Idaho","https://en.wikipedia.org/wiki/Boise,_Idaho",1179987684,B
West,Mountain,Idaho,1939033.0,"Meridian, Idaho","https://en.wikipedia.org/wiki/Meridian,_Idaho",1179989059,C
West,Mountain,Idaho,1939033.0,"Nampa, Idaho","https://en.wikipedia.org/wiki/Nampa,_Idaho",1179988980,B
West,Mountain,Idaho,1939033.0,"Idaho Falls, Idaho","https://en.wikipedia.org/wiki/Idaho_Falls,_Idaho",1179988859,C
West,Mountain,Idaho,1939033.0,"Caldwell, Idaho","https://en.wikipedia.org/wiki/Caldwell,_Idaho",1180173704,C
West,Mountain,Idaho,1939033.0,"Pocatello, Idaho","https://en.wikipedia.org/wiki/Pocatello,_Idaho",1180174222,C
West,Mountain,Idaho,1939033.0,"Coeur d'Alene, Idaho","https://en.wikipedia.org/wiki/Coeur_d'Alene,_Idaho",1178256803,FA
West,Mountain,Idaho,1939033.0,"Twin Falls, Idaho","https://en.wikipedia.org/wiki/Twin_Falls,_Idaho",1176847853,GA
West,Mountain,Idaho,1939033.0,"Rexburg, Idaho","https://en.wikipedia.org/wiki/Rexburg,_Idaho",1177863998,GA
West,Mountain,Idaho,1939033.0,"Post Falls, Idaho","https://en.wikipedia.org/wiki/Post_Falls,_Idaho",1179071723,C
West,Mountain,Idaho,1939033.0,"Lewiston, Idaho","https://en.wikipedia.org/wiki/Lewiston,_Idaho",1175790329,C
West,Mountain,Idaho,1939033.0,"Eagle, Idaho","https://en.wikipedia.org/wiki/Eagle,_Idaho",1166269694,C
West,Mountain,Idaho,1939033.0,"Moscow, Idaho","https://en.wikipedia.org/wiki/Moscow,_Idaho",1177290931,GA
West,Mountain,Idaho,1939033.0,"Kuna, Idaho","https://en.wikipedia.org/wiki/Kuna,_Idaho",1178845572,C
West,Mountain,Idaho,1939033.0,"Ammon, Idaho","https://en.wikipedia.org/wiki/Ammon,_Idaho",1171905818,C
West,Mountain,Idaho,1939033.0,"Mountain Home, Idaho","https://en.wikipedia.org/wiki/Mountain_Home,_Idaho",1165894647,GA
West,Mountain,Idaho,1939033.0,"Chubbuck, Idaho","https://en.wikipedia.org/wiki/Chubbuck,_Idaho",1166939590,C
West,Mountain,Idaho,1939033.0,"Hayden, Idaho","https://en.wikipedia.org/wiki/Hayden,_Idaho",1177906547,C
West,Mountain,Idaho,1939033.0,"Jerome, Idaho","https://en.wikipedia.org/wiki/Jerome,_Idaho",1166939633,C
West,Mountain,Idaho,1939033.0,"Blackfoot, Idaho","https://en.wikipedia.org/wiki/Blackfoot,_Idaho",1171480003,GA
West,Mountain,Idaho,1939033.0,"Garden City, Idaho","https://en.wikipedia.org/wiki/Garden_City,_Idaho",1146110777,C
West,Mountain,Idaho,1939033.0,"Burley, Idaho","https://en.wikipedia.org/wiki/Burley,_Idaho",1177436596,GA
West,Mountain,Idaho,1939033.0,"Star, Idaho","https://en.wikipedia.org/wiki/Star,_Idaho",1177206117,C
West,Mountain,Idaho,1939033.0,"Middleton, Idaho","https://en.wikipedia.org/wiki/Middleton,_Idaho",1176170565,C
West,Mountain,Idaho,1939033.0,"Rathdrum, Idaho","https://en.wikipedia.org/wiki/Rathdrum,_Idaho",1165899216,C
West,Mountain,Idaho,1939033.0,"Hailey, Idaho","https://en.wikipedia.org/wiki/Hailey,_Idaho",1176049985,C
West,Mountain,Idaho,1939033.0,"Sandpoint, Idaho","https://en.wikipedia.org/wiki/Sandpoint,_Idaho",1172576363,C
West,Mountain,Idaho,1939033.0,"Payette, Idaho","https://en.wikipedia.org/wiki/Payette,_Idaho",1165897395,C
West,Mountain,Idaho,1939033.0,"Emmett, Idaho","https://en.wikipedia.org/wiki/Emmett,_Idaho",1165650689,C
West,Mountain,Idaho,1939033.0,"Rupert, Idaho","https://en.wikipedia.org/wiki/Rupert,_Idaho",1169434745,C
West,Mountain,Idaho,1939033.0,"Fruitland, Idaho","https://en.wikipedia.org/wiki/Fruitland,_Idaho",1165747494,C
West,Mountain,Idaho,1939033.0,"Weiser, Idaho","https://en.wikipedia.org/wiki/Weiser,_Idaho",1169769720,C
West,Mountain,Idaho,1939033.0,"Preston, Idaho","https://en.wikipedia.org/wiki/Preston,_Idaho",1172626043,GA
West,Mountain,Idaho,1939033.0,"Rigby, Idaho","https://en.wikipedia.org/wiki/Rigby,_Idaho",1168925882,C
West,Mountain,Idaho,1939033.0,"Shelley, Idaho","https://en.wikipedia.org/wiki/Shelley,_Idaho",1171362194,C
West,Mountain,Idaho,1939033.0,"Kimberly, Idaho","https://en.wikipedia.org/wiki/Kimberly,_Idaho",1175555303,C
West,Mountain,Idaho,1939033.0,"American Falls, Idaho","https://en.wikipedia.org/wiki/American_Falls,_Idaho",1167788239,C
West,Mountain,Idaho,1939033.0,"Buhl, Idaho","https://en.wikipedia.org/wiki/Buhl,_Idaho",1173868819,C
West,Mountain,Idaho,1939033.0,"Gooding, Idaho","https://en.wikipedia.org/wiki/Gooding,_Idaho",1165748207,GA
West,Mountain,Idaho,1939033.0,"Heyburn, Idaho","https://en.wikipedia.org/wiki/Heyburn,_Idaho",1169482716,C
West,Mountain,Idaho,1939033.0,"McCall, Idaho","https://en.wikipedia.org/wiki/McCall,_Idaho",1176134873,GA
West,Mountain,Idaho,1939033.0,"St. Anthony, Idaho","https://en.wikipedia.org/wiki/St._Anthony,_Idaho",1168223020,GA
West,Mountain,Idaho,1939033.0,"Ketchum, Idaho","https://en.wikipedia.org/wiki/Ketchum,_Idaho",1174002553,C
West,Mountain,Idaho,1939033.0,"Grangeville, Idaho","https://en.wikipedia.org/wiki/Grangeville,_Idaho",1165748484,C
West,Mountain,Idaho,1939033.0,"Orofino, Idaho","https://en.wikipedia.org/wiki/Orofino,_Idaho",1165896771,GA
West,Mountain,Idaho,1939033.0,"Soda Springs, Idaho","https://en.wikipedia.org/wiki/Soda_Springs,_Idaho",1169797129,C
West,Mountain,Idaho,1939033.0,"Salmon, Idaho","https://en.wikipedia.org/wiki/Salmon,_Idaho",1165900663,C
West,Mountain,Idaho,1939033.0,"Wendell, Idaho","https://en.wikipedia.org/wiki/Wendell,_Idaho",1165907064,C
West,Mountain,Idaho,1939033.0,"Homedale, Idaho","https://en.wikipedia.org/wiki/Homedale,_Idaho",1157358517,C
West,Mountain,Idaho,1939033.0,"Filer, Idaho","https://en.wikipedia.org/wiki/Filer,_Idaho",1165746902,C
West,Mountain,Idaho,1939033.0,"Iona, Idaho","https://en.wikipedia.org/wiki/Iona,_Idaho",1165750857,C
West,Mountain,Idaho,1939033.0,"Montpelier, Idaho","https://en.wikipedia.org/wiki/Montpelier,_Idaho",1165894110,C
West,Mountain,Idaho,1939033.0,"Bellevue, Idaho","https://en.wikipedia.org/wiki/Bellevue,_Idaho",1159610521,GA
West,Mountain,Idaho,1939033.0,"Dalton Gardens, Idaho","https://en.wikipedia.org/wiki/Dalton_Gardens,_Idaho",1165645994,C
West,Mountain,Idaho,1939033.0,"Bonners Ferry, Idaho","https://en.wikipedia.org/wiki/Bonners_Ferry,_Idaho",1172575780,GA
West,Mountain,Idaho,1939033.0,"St. Maries, Idaho","https://en.wikipedia.org/wiki/St._Maries,_Idaho",1165902913,C
West,Mountain,Idaho,1939033.0,"Spirit Lake, Idaho","https://en.wikipedia.org/wiki/Spirit_Lake,_Idaho",1165902416,C
West,Mountain,Idaho,1939033.0,"Kellogg, Idaho","https://en.wikipedia.org/wiki/Kellogg,_Idaho",1166321203,GA
West,Mountain,Idaho,1939033.0,"Malad City, Idaho","https://en.wikipedia.org/wiki/Malad_City,_Idaho",1165891872,C
West,Mountain,Idaho,1939033.0,"Victor, Idaho","https://en.wikipedia.org/wiki/Victor,_Idaho",1165906205,C
West,Mountain,Idaho,1939033.0,"Parma, Idaho","https://en.wikipedia.org/wiki/Parma,_Idaho",1165897281,C
West,Mountain,Idaho,1939033.0,"Driggs, Idaho","https://en.wikipedia.org/wiki/Driggs,_Idaho",1176552295,C
West,Mountain,Idaho,1939033.0,"Sun Valley, Idaho","https://en.wikipedia.org/wiki/Sun_Valley,_Idaho",1176832507,B
West,Mountain,Idaho,1939033.0,"Aberdeen, Idaho","https://en.wikipedia.org/wiki/Aberdeen,_Idaho",1171168330,C
West,Mountain,Idaho,1939033.0,"Sugar City, Idaho","https://en.wikipedia.org/wiki/Sugar_City,_Idaho",1165903358,C
West,Mountain,Idaho,1939033.0,"Priest River, Idaho","https://en.wikipedia.org/wiki/Priest_River,_Idaho",1174217055,C
West,Mountain,Idaho,1939033.0,"Pinehurst, Idaho","https://en.wikipedia.org/wiki/Pinehurst,_Idaho",1171801830,C
West,Mountain,Idaho,1939033.0,"Shoshone, Idaho","https://en.wikipedia.org/wiki/Shoshone,_Idaho",1175525686,GA
West,Mountain,Idaho,1939033.0,"Wilder, Idaho","https://en.wikipedia.org/wiki/Wilder,_Idaho",1165907598,C
West,Mountain,Idaho,1939033.0,"Osburn, Idaho","https://en.wikipedia.org/wiki/Osburn,_Idaho",1165896834,C
West,Mountain,Idaho,1939033.0,"New Plymouth, Idaho","https://en.wikipedia.org/wiki/New_Plymouth,_Idaho",1165895321,C
West,Mountain,Idaho,1939033.0,"Ponderay, Idaho","https://en.wikipedia.org/wiki/Ponderay,_Idaho",1176173848,C
West,Mountain,Idaho,1939033.0,"Glenns Ferry, Idaho","https://en.wikipedia.org/wiki/Glenns_Ferry,_Idaho",1175437043,C
West,Mountain,Idaho,1939033.0,"Marsing, Idaho","https://en.wikipedia.org/wiki/Marsing,_Idaho",1165892455,C
West,Mountain,Idaho,1939033.0,"Paul, Idaho","https://en.wikipedia.org/wiki/Paul,_Idaho",1169482696,C
West,Mountain,Idaho,1939033.0,"Lapwai, Idaho","https://en.wikipedia.org/wiki/Lapwai,_Idaho",1165889241,C
West,Mountain,Idaho,1939033.0,"Ucon, Idaho","https://en.wikipedia.org/wiki/Ucon,_Idaho",1165905089,C
West,Mountain,Idaho,1939033.0,"Kamiah, Idaho","https://en.wikipedia.org/wiki/Kamiah,_Idaho",1165751840,GA
West,Mountain,Idaho,1939033.0,"Hansen, Idaho","https://en.wikipedia.org/wiki/Hansen,_Idaho",1165749178,C
West,Mountain,Idaho,1939033.0,"Genesee, Idaho","https://en.wikipedia.org/wiki/Genesee,_Idaho",1165747807,GA
West,Mountain,Idaho,1939033.0,"Franklin, Idaho","https://en.wikipedia.org/wiki/Franklin,_Idaho",1165747326,C
West,Mountain,Idaho,1939033.0,"Plummer, Idaho","https://en.wikipedia.org/wiki/Plummer,_Idaho",1165898230,C
West,Mountain,Idaho,1939033.0,"Cascade, Idaho","https://en.wikipedia.org/wiki/Cascade,_Idaho",1165538527,C
West,Mountain,Idaho,1939033.0,"Hagerman, Idaho","https://en.wikipedia.org/wiki/Hagerman,_Idaho",1165748976,GA
West,Mountain,Idaho,1939033.0,"Ashton, Idaho","https://en.wikipedia.org/wiki/Ashton,_Idaho",1165507686,C
West,Mountain,Idaho,1939033.0,"Kootenai, Idaho","https://en.wikipedia.org/wiki/Kootenai,_Idaho",1165752384,C
West,Mountain,Idaho,1939033.0,"Grace, Idaho","https://en.wikipedia.org/wiki/Grace,_Idaho",1161294763,C
West,Mountain,Idaho,1939033.0,"Challis, Idaho","https://en.wikipedia.org/wiki/Challis,_Idaho",1165538930,GA
West,Mountain,Idaho,1939033.0,"Troy, Idaho","https://en.wikipedia.org/wiki/Troy,_Idaho",1177465576,C
West,Mountain,Idaho,1939033.0,"Arco, Idaho","https://en.wikipedia.org/wiki/Arco,_Idaho",1166376680,GA
West,Mountain,Idaho,1939033.0,"Council, Idaho","https://en.wikipedia.org/wiki/Council,_Idaho",1176059087,C
West,Mountain,Idaho,1939033.0,"McCammon, Idaho","https://en.wikipedia.org/wiki/McCammon,_Idaho",1165892734,C
West,Mountain,Idaho,1939033.0,"Cottonwood, Idaho","https://en.wikipedia.org/wiki/Cottonwood,_Idaho",1165645328,C
West,Mountain,Idaho,1939033.0,"Moyie Springs, Idaho","https://en.wikipedia.org/wiki/Moyie_Springs,_Idaho",1032509578,C
West,Mountain,Idaho,1939033.0,"Greenleaf, Idaho","https://en.wikipedia.org/wiki/Greenleaf,_Idaho",1165748726,C
West,Mountain,Idaho,1939033.0,"Hazelton, Idaho","https://en.wikipedia.org/wiki/Hazelton,_Idaho",1173861782,C
West,Mountain,Idaho,1939033.0,"Inkom, Idaho","https://en.wikipedia.org/wiki/Inkom,_Idaho",1111381885,C
West,Mountain,Idaho,1939033.0,"Wallace, Idaho","https://en.wikipedia.org/wiki/Wallace,_Idaho",1171375022,B
West,Mountain,Idaho,1939033.0,"Teton, Idaho","https://en.wikipedia.org/wiki/Teton,_Idaho",1165903976,Start
West,Mountain,Idaho,1939033.0,"Oakley, Idaho","https://en.wikipedia.org/wiki/Oakley,_Idaho",1165896249,C
West,Mountain,Idaho,1939033.0,"Potlatch, Idaho","https://en.wikipedia.org/wiki/Potlatch,_Idaho",1173821450,GA
West,Mountain,Idaho,1939033.0,"Hauser, Idaho","https://en.wikipedia.org/wiki/Hauser,_Idaho",1170575974,C
West,Mountain,Idaho,1939033.0,"Dover, Idaho","https://en.wikipedia.org/wiki/Dover,_Idaho",1165647096,C
West,Mountain,Idaho,1939033.0,"Horseshoe Bend, Idaho","https://en.wikipedia.org/wiki/Horseshoe_Bend,_Idaho",1165750426,GA
West,Mountain,Idaho,1939033.0,"Menan, Idaho","https://en.wikipedia.org/wiki/Menan,_Idaho",1165893150,C
West,Mountain,Idaho,1939033.0,"Athol, Idaho","https://en.wikipedia.org/wiki/Athol,_Idaho",1179739995,C
West,Mountain,Idaho,1939033.0,"Carey, Idaho","https://en.wikipedia.org/wiki/Carey,_Idaho",1165538308,GA
West,Mountain,Idaho,1939033.0,"Smelterville, Idaho","https://en.wikipedia.org/wiki/Smelterville,_Idaho",1165901950,C
West,Mountain,Idaho,1939033.0,"Ririe, Idaho","https://en.wikipedia.org/wiki/Ririe,_Idaho",1165899786,C
West,Mountain,Idaho,1939033.0,"Hayden Lake, Idaho","https://en.wikipedia.org/wiki/Hayden_Lake,_Idaho",1165749482,GA
West,Mountain,Idaho,1939033.0,"Mullan, Idaho","https://en.wikipedia.org/wiki/Mullan,_Idaho",1172454574,GA
West,Mountain,Idaho,1939033.0,"Juliaetta, Idaho","https://en.wikipedia.org/wiki/Juliaetta,_Idaho",1165751391,GA
West,Mountain,Idaho,1939033.0,"Notus, Idaho","https://en.wikipedia.org/wiki/Notus,_Idaho",1169598925,C
West,Mountain,Idaho,1939033.0,"Melba, Idaho","https://en.wikipedia.org/wiki/Melba,_Idaho",1170697612,C
West,Mountain,Idaho,1939033.0,"Downey, Idaho","https://en.wikipedia.org/wiki/Downey,_Idaho",1165647137,C
West,Mountain,Idaho,1939033.0,"Paris, Idaho","https://en.wikipedia.org/wiki/Paris,_Idaho",1165897172,C
West,Mountain,Idaho,1939033.0,"Firth, Idaho","https://en.wikipedia.org/wiki/Firth,_Idaho",1176131564,C
West,Mountain,Idaho,1939033.0,"New Meadows, Idaho","https://en.wikipedia.org/wiki/New_Meadows,_Idaho",1165895305,GA
West,Mountain,Idaho,1939033.0,"Kooskia, Idaho","https://en.wikipedia.org/wiki/Kooskia,_Idaho",1165752382,GA
West,Mountain,Idaho,1939033.0,"Clark Fork, Idaho","https://en.wikipedia.org/wiki/Clark_Fork,_Idaho",1165539521,C
West,Mountain,Idaho,1939033.0,"Dubois, Idaho","https://en.wikipedia.org/wiki/Dubois,_Idaho",1165647258,C
West,Mountain,Idaho,1939033.0,"Weston, Idaho","https://en.wikipedia.org/wiki/Weston,_Idaho",1165907303,C
West,Mountain,Idaho,1939033.0,"Dayton, Idaho","https://en.wikipedia.org/wiki/Dayton,_Idaho",1166425135,C
West,Mountain,Idaho,1939033.0,"Deary, Idaho","https://en.wikipedia.org/wiki/Deary,_Idaho",1165646401,GA
West,Mountain,Idaho,1939033.0,"Georgetown, Idaho","https://en.wikipedia.org/wiki/Georgetown,_Idaho",1165747850,C
West,Mountain,Idaho,1939033.0,"Roberts, Idaho","https://en.wikipedia.org/wiki/Roberts,_Idaho",1165899910,C
West,Mountain,Idaho,1939033.0,"Pierce, Idaho","https://en.wikipedia.org/wiki/Pierce,_Idaho",1165897784,C
West,Mountain,Idaho,1939033.0,"Idaho City, Idaho","https://en.wikipedia.org/wiki/Idaho_City,_Idaho",1165750750,GA
West,Mountain,Idaho,1939033.0,"Craigmont, Idaho","https://en.wikipedia.org/wiki/Craigmont,_Idaho",1165645456,GA
West,Mountain,Idaho,1939033.0,"Nezperce, Idaho","https://en.wikipedia.org/wiki/Nezperce,_Idaho",1172758051,C
West,Mountain,Idaho,1939033.0,"Fairfield, Idaho","https://en.wikipedia.org/wiki/Fairfield,_Idaho",1171207553,C
West,Mountain,Idaho,1939033.0,"Grand View, Idaho","https://en.wikipedia.org/wiki/Grand_View,_Idaho",1176133464,C
West,Mountain,Idaho,1939033.0,"Mackay, Idaho","https://en.wikipedia.org/wiki/Mackay,_Idaho",1165891734,C
West,Mountain,Idaho,1939033.0,"Richfield, Idaho","https://en.wikipedia.org/wiki/Richfield,_Idaho",1167451270,C
West,Mountain,Idaho,1939033.0,"Lewisville, Idaho","https://en.wikipedia.org/wiki/Lewisville,_Idaho",1165890102,C
West,Mountain,Idaho,1939033.0,"Clifton, Idaho","https://en.wikipedia.org/wiki/Clifton,_Idaho",1165644409,C
West,Mountain,Idaho,1939033.0,"Culdesac, Idaho","https://en.wikipedia.org/wiki/Culdesac,_Idaho",1165645807,C
West,Mountain,Idaho,1939033.0,"Weippe, Idaho","https://en.wikipedia.org/wiki/Weippe,_Idaho",1165906995,C
West,Mountain,Idaho,1939033.0,"Eden, Idaho","https://en.wikipedia.org/wiki/Eden,_Idaho",1165647773,C
West,Mountain,Idaho,1939033.0,"Riggins, Idaho","https://en.wikipedia.org/wiki/Riggins,_Idaho",1165899710,GA
West,Mountain,Idaho,1939033.0,"Lava Hot Springs, Idaho","https://en.wikipedia.org/wiki/Lava_Hot_Springs,_Idaho",1165889401,C
West,Mountain,Idaho,1939033.0,"Basalt, Idaho","https://en.wikipedia.org/wiki/Basalt,_Idaho",1168275248,C
West,Mountain,Idaho,1939033.0,"Winchester, Idaho","https://en.wikipedia.org/wiki/Winchester,_Idaho",1165907944,GA
West,Mountain,Idaho,1939033.0,"Arimo, Idaho","https://en.wikipedia.org/wiki/Arimo,_Idaho",1165507470,C
West,Mountain,Idaho,1939033.0,"Declo, Idaho","https://en.wikipedia.org/wiki/Declo,_Idaho",1179727565,C
West,Mountain,Idaho,1939033.0,"Newdale, Idaho","https://en.wikipedia.org/wiki/Newdale,_Idaho",1165895449,C
West,Mountain,Idaho,1939033.0,"Cambridge, Idaho","https://en.wikipedia.org/wiki/Cambridge,_Idaho",1165538033,C
West,Mountain,Idaho,1939033.0,"Mud Lake, Idaho","https://en.wikipedia.org/wiki/Mud_Lake,_Idaho",1165894700,C
West,Mountain,Idaho,1939033.0,"Tetonia, Idaho","https://en.wikipedia.org/wiki/Tetonia,_Idaho",1165903978,C
West,Mountain,Idaho,1939033.0,"Parker, Idaho","https://en.wikipedia.org/wiki/Parker,_Idaho",1165897223,Start
West,Mountain,Idaho,1939033.0,"Bancroft, Idaho","https://en.wikipedia.org/wiki/Bancroft,_Idaho",1165508317,C
West,Mountain,Idaho,1939033.0,"Kendrick, Idaho","https://en.wikipedia.org/wiki/Kendrick,_Idaho",1165751992,C
West,Mountain,Idaho,1939033.0,"Dietrich, Idaho","https://en.wikipedia.org/wiki/Dietrich,_Idaho",1165646886,Start
West,Mountain,Idaho,1939033.0,"Irwin, Idaho","https://en.wikipedia.org/wiki/Irwin,_Idaho",1165750927,Start
West,Mountain,Idaho,1939033.0,"Bliss, Idaho","https://en.wikipedia.org/wiki/Bliss,_Idaho",1165536372,C
West,Mountain,Idaho,1939033.0,"Worley, Idaho","https://en.wikipedia.org/wiki/Worley,_Idaho",1165908488,C
West,Mountain,Idaho,1939033.0,"Donnelly, Idaho","https://en.wikipedia.org/wiki/Donnelly,_Idaho",1165647007,C
West,Mountain,Idaho,1939033.0,"Hollister, Idaho","https://en.wikipedia.org/wiki/Hollister,_Idaho",1166950673,C
West,Mountain,Idaho,1939033.0,"Rockland, Idaho","https://en.wikipedia.org/wiki/Rockland,_Idaho",1165899997,C
West,Mountain,Idaho,1939033.0,"Albion, Idaho","https://en.wikipedia.org/wiki/Albion,_Idaho",1165506334,C
West,Mountain,Idaho,1939033.0,"Harrison, Idaho","https://en.wikipedia.org/wiki/Harrison,_Idaho",1174367130,C
West,Mountain,Idaho,1939033.0,"East Hope, Idaho","https://en.wikipedia.org/wiki/East_Hope,_Idaho",1171098806,C
West,Mountain,Idaho,1939033.0,"Swan Valley, Idaho","https://en.wikipedia.org/wiki/Swan_Valley,_Idaho",1165903533,C
West,Mountain,Idaho,1939033.0,"Oldtown, Idaho","https://en.wikipedia.org/wiki/Oldtown,_Idaho",1165896518,C
West,Mountain,Idaho,1939033.0,"Castleford, Idaho","https://en.wikipedia.org/wiki/Castleford,_Idaho",1165538589,GA
West,Mountain,Idaho,1939033.0,"Bloomington, Idaho","https://en.wikipedia.org/wiki/Bloomington,_Idaho",1165536417,C
West,Mountain,Idaho,1939033.0,"Onaway, Idaho","https://en.wikipedia.org/wiki/Onaway,_Idaho",1165896638,C
West,Mountain,Idaho,1939033.0,"Island Park, Idaho","https://en.wikipedia.org/wiki/Island_Park,_Idaho",1165750946,C
West,Mountain,Idaho,1939033.0,"Midvale, Idaho","https://en.wikipedia.org/wiki/Midvale,_Idaho",1176171121,C
West,Mountain,Idaho,1939033.0,"Wardner, Idaho","https://en.wikipedia.org/wiki/Wardner,_Idaho",1173161586,C
West,Mountain,Idaho,1939033.0,"Bovill, Idaho","https://en.wikipedia.org/wiki/Bovill,_Idaho",1165536701,GA
West,Mountain,Idaho,1939033.0,"Stites, Idaho","https://en.wikipedia.org/wiki/Stites,_Idaho",1165903194,GA
West,Mountain,Idaho,1939033.0,"Malta, Idaho","https://en.wikipedia.org/wiki/Malta,_Idaho",1168744492,C
West,Mountain,Idaho,1939033.0,"Peck, Idaho","https://en.wikipedia.org/wiki/Peck,_Idaho",1165897438,Start
West,Mountain,Idaho,1939033.0,"Fernan Lake Village, Idaho","https://en.wikipedia.org/wiki/Fernan_Lake_Village,_Idaho",1165746867,C
West,Mountain,Idaho,1939033.0,"Moore, Idaho","https://en.wikipedia.org/wiki/Moore,_Idaho",1165894170,Start
West,Mountain,Idaho,1939033.0,"St. Charles, Idaho","https://en.wikipedia.org/wiki/St._Charles,_Idaho",1165902818,C
West,Mountain,Idaho,1939033.0,"Crouch, Idaho","https://en.wikipedia.org/wiki/Crouch,_Idaho",1165645719,C
West,Mountain,Idaho,1939033.0,"Elk River, Idaho","https://en.wikipedia.org/wiki/Elk_River,_Idaho",1171739793,GA
West,Mountain,Idaho,1939033.0,"Ferdinand, Idaho","https://en.wikipedia.org/wiki/Ferdinand,_Idaho",1165746845,GA
West,Mountain,Idaho,1939033.0,"Acequia, Idaho","https://en.wikipedia.org/wiki/Acequia,_Idaho",1169505254,Start
