regional_division,state,population,article_title,revision_id,article_quality
East South Central,Kentucky,4512310.0,"Taylor Mill, Kentucky",1176321023,C
East South Central,Kentucky,4512310.0,"Taylorsville, Kentucky",1165903767,C
East South Central,Kentucky,4512310.0,"Ten Broeck, Kentucky",1165903907,Start
East South Central,Kentucky,4512310.0,"Thornhill, Kentucky",1165904089,Start
East South Central,Kentucky,4512310.0,"Tompkinsville, Kentucky",1165904624,C
East South Central,Kentucky,4512310.0,"Trenton, Kentucky",1165904815,Stub
East South Central,Kentucky,4512310.0,"Union, Kentucky",1177187643,C
East South Central,Kentucky,4512310.0,"Uniontown, Kentucky",1165905241,C
East South Central,Kentucky,4512310.0,"Upton, Kentucky",1176735355,C
East South Central,Kentucky,4512310.0,"Vanceburg, Kentucky",1165906068,C
East South Central,Kentucky,4512310.0,"Versailles, Kentucky",1169933317,C
East South Central,Kentucky,4512310.0,"Vicco, Kentucky",1165906198,GA
East South Central,Kentucky,4512310.0,"Villa Hills, Kentucky",1176319379,Start
East South Central,Kentucky,4512310.0,"Vine Grove, Kentucky",1165906280,C
East South Central,Kentucky,4512310.0,"Walton, Kentucky",1176319675,C
East South Central,Kentucky,4512310.0,"Warfield, Kentucky",1165906605,C
East South Central,Kentucky,4512310.0,"Warsaw, Kentucky",1165906655,C
East South Central,Kentucky,4512310.0,"Watterson Park, Kentucky",1165906805,Start
East South Central,Kentucky,4512310.0,"Waverly, Kentucky",1165906863,Start
East South Central,Kentucky,4512310.0,"Wayland, Kentucky",1176739936,C
East South Central,Kentucky,4512310.0,"Wellington, Kentucky",1165907026,Start
East South Central,Kentucky,4512310.0,"West Buechel, Kentucky",1165907107,C
East South Central,Kentucky,4512310.0,"West Liberty, Kentucky",1165907177,C
East South Central,Kentucky,4512310.0,"West Point, Kentucky",1179551237,C
East South Central,Kentucky,4512310.0,"Westwood, Jefferson County, Kentucky",1165907355,Start
East South Central,Kentucky,4512310.0,"Wheatcroft, Kentucky",1165907388,Start
East South Central,Kentucky,4512310.0,"Wheelwright, Kentucky",1167312317,C
East South Central,Kentucky,4512310.0,"White Plains, Kentucky",1165907487,C
East South Central,Kentucky,4512310.0,"Whitesburg, Kentucky",1173981303,GA
East South Central,Kentucky,4512310.0,"Whitesville, Kentucky",1169937818,C
East South Central,Kentucky,4512310.0,"Wickliffe, Kentucky",1165907583,C
East South Central,Kentucky,4512310.0,"Wilder, Kentucky",1176477719,Start
East South Central,Kentucky,4512310.0,"Wildwood, Kentucky",1165907616,Start
East South Central,Kentucky,4512310.0,"Williamsburg, Kentucky",1177257929,C
East South Central,Kentucky,4512310.0,"Williamstown, Kentucky",1165907745,C
East South Central,Kentucky,4512310.0,"Willisburg, Kentucky",1179844072,C
East South Central,Kentucky,4512310.0,"Wilmore, Kentucky",1172193450,GA
East South Central,Kentucky,4512310.0,"Winchester, Kentucky",1176763538,C
East South Central,Kentucky,4512310.0,"Windy Hills, Kentucky",1165907997,Start
East South Central,Kentucky,4512310.0,"Wingo, Kentucky",1165908027,C
East South Central,Kentucky,4512310.0,"Woodburn, Kentucky",1165908333,C
East South Central,Kentucky,4512310.0,"Woodbury, Kentucky",1165908344,C
East South Central,Kentucky,4512310.0,"Woodland Hills, Kentucky",1165908352,Start
East South Central,Kentucky,4512310.0,"Woodlawn, Kentucky",1176484910,C
East South Central,Kentucky,4512310.0,"Woodlawn Park, Kentucky",1165908395,Start
East South Central,Kentucky,4512310.0,"Worthington, Kentucky",1165908503,C
East South Central,Kentucky,4512310.0,"Worthington Hills, Kentucky",1165908494,C
East South Central,Kentucky,4512310.0,"Worthville, Kentucky",1165908513,C
East South Central,Kentucky,4512310.0,"Wurtland, Kentucky",1171658947,C
East South Central,Mississippi,2940057.0,"Abbeville, Mississippi",1171172603,C
East South Central,Mississippi,2940057.0,"Aberdeen, Mississippi",1175928422,C
East South Central,Mississippi,2940057.0,"Ackerman, Mississippi",1176439920,C
East South Central,Mississippi,2940057.0,"Algoma, Mississippi",1165909691,C
East South Central,Mississippi,2940057.0,"Alligator, Mississippi",1177526116,GA
East South Central,Mississippi,2940057.0,"Amory, Mississippi",1179170246,C
East South Central,Mississippi,2940057.0,"Anguilla, Mississippi",1165910027,Start
East South Central,Mississippi,2940057.0,"Arcola, Mississippi",1166014458,C
East South Central,Mississippi,2940057.0,"Artesia, Mississippi",1166014552,C
East South Central,Mississippi,2940057.0,"Ashland, Mississippi",1169346264,C
East South Central,Mississippi,2940057.0,"Baldwyn, Mississippi",1159321411,C
East South Central,Mississippi,2940057.0,"Bassfield, Mississippi",1166015127,C
East South Central,Mississippi,2940057.0,"Batesville, Mississippi",1165508580,C
East South Central,Mississippi,2940057.0,"Bay St. Louis, Mississippi",1165508676,C
East South Central,Mississippi,2940057.0,"Bay Springs, Mississippi",1165508673,GA
East South Central,Mississippi,2940057.0,"Beaumont, Mississippi",1166015216,C
East South Central,Mississippi,2940057.0,"Beauregard, Mississippi",1166535932,Start
East South Central,Mississippi,2940057.0,"Belmont, Mississippi",1166015360,Start
East South Central,Mississippi,2940057.0,"Belzoni, Mississippi",1171881325,C
East South Central,Mississippi,2940057.0,"Benoit, Mississippi",1166015411,GA
East South Central,Mississippi,2940057.0,"Bentonia, Mississippi",1166015451,GA
East South Central,Mississippi,2940057.0,"Beulah, Mississippi",1166015620,C
East South Central,Mississippi,2940057.0,"Big Creek, Mississippi",1166609964,Start
East South Central,Mississippi,2940057.0,"Biloxi, Mississippi",1178409885,C
East South Central,Mississippi,2940057.0,"Blue Mountain, Mississippi",1176353981,C
East South Central,Mississippi,2940057.0,"Blue Springs, Mississippi",1166612915,C
East South Central,Mississippi,2940057.0,"Bolton, Mississippi",1166015971,C
East South Central,Mississippi,2940057.0,"Booneville, Mississippi",1165536657,C
East South Central,Mississippi,2940057.0,"Boyle, Mississippi",1166016102,C
East South Central,Mississippi,2940057.0,"Brandon, Mississippi",1168136126,C
East South Central,Mississippi,2940057.0,"Braxton, Mississippi",1179992522,C
East South Central,Mississippi,2940057.0,"Brookhaven, Mississippi",1171428699,GA
East South Central,Mississippi,2940057.0,"Brooksville, Mississippi",1170356067,C
East South Central,Mississippi,2940057.0,"Bruce, Mississippi",1166016559,C
East South Central,Mississippi,2940057.0,"Bude, Mississippi",1166016722,C
East South Central,Mississippi,2940057.0,"Burnsville, Mississippi",1144657161,C
East South Central,Mississippi,2940057.0,"Byhalia, Mississippi",1177186041,C
East South Central,Mississippi,2940057.0,"Byram, Mississippi",1165537849,C
East South Central,Mississippi,2940057.0,"Caledonia, Mississippi",1166017001,C
East South Central,Mississippi,2940057.0,"Calhoun City, Mississippi",1166037643,C
East South Central,Mississippi,2940057.0,"Canton, Mississippi",1167173426,C
East South Central,Mississippi,2940057.0,"Carrollton, Mississippi",1175966680,C
East South Central,Mississippi,2940057.0,"Carthage, Mississippi",1177345975,C
East South Central,Mississippi,2940057.0,"Cary, Mississippi",1166017376,Start
East South Central,Mississippi,2940057.0,"Centreville, Mississippi",1166356896,C
East South Central,Mississippi,2940057.0,"Charleston, Mississippi",1165539019,C
East South Central,Mississippi,2940057.0,"Chunky, Mississippi",1179492477,C
East South Central,Mississippi,2940057.0,"Clarksdale, Mississippi",1179487820,C
East South Central,Mississippi,2940057.0,"Cleveland, Mississippi",1176951374,C
East South Central,Mississippi,2940057.0,"Clinton, Mississippi",1147937258,C
East South Central,Mississippi,2940057.0,"Coahoma, Mississippi",1178956177,C
East South Central,Mississippi,2940057.0,"Coffeeville, Mississippi",1166018337,Start
East South Central,Mississippi,2940057.0,"Coldwater, Mississippi",1166018396,C
East South Central,Mississippi,2940057.0,"Collins, Mississippi",1165644775,C
East South Central,Mississippi,2940057.0,"Columbia, Mississippi",1165644878,GA
East South Central,Mississippi,2940057.0,"Columbus, Mississippi",1166185100,C
East South Central,Mississippi,2940057.0,"Como, Mississippi",1166018663,C
East South Central,Mississippi,2940057.0,"Corinth, Mississippi",1167803877,C
East South Central,Mississippi,2940057.0,"Courtland, Mississippi",1168110803,Start
East South Central,Mississippi,2940057.0,"Crawford, Mississippi",1174330344,Start
East South Central,Mississippi,2940057.0,"Crenshaw, Mississippi",1166066074,C
East South Central,Mississippi,2940057.0,"Crosby, Mississippi",1166066125,Start
East South Central,Mississippi,2940057.0,"Crowder, Mississippi",1166066163,Start
East South Central,Mississippi,2940057.0,"Cruger, Mississippi",1166066191,C
East South Central,Mississippi,2940057.0,"Crystal Springs, Mississippi",1168636912,C
East South Central,Mississippi,2940057.0,"Decatur, Mississippi",1167173891,Start
East South Central,Mississippi,2940057.0,"De Kalb, Mississippi",1166066506,C
East South Central,Mississippi,2940057.0,"Derma, Mississippi",1166066746,Start
East South Central,Mississippi,2940057.0,"D'Iberville, Mississippi",1175768805,C
East South Central,Mississippi,2940057.0,"D'Lo, Mississippi",1179849956,C
East South Central,Mississippi,2940057.0,"Diamondhead, Mississippi",1150129923,C
East South Central,Mississippi,2940057.0,"Doddsville, Mississippi",1166066981,GA
East South Central,Mississippi,2940057.0,"Drew, Mississippi",1166877462,B
East South Central,Mississippi,2940057.0,"Duck Hill, Mississippi",1178799857,C
East South Central,Mississippi,2940057.0,"Dumas, Mississippi",1170521349,Start
East South Central,Mississippi,2940057.0,"Duncan, Mississippi",1166067115,C
East South Central,Mississippi,2940057.0,"Durant, Mississippi",1165647456,GA
East South Central,Mississippi,2940057.0,"Ecru, Mississippi",1166067445,Start
East South Central,Mississippi,2940057.0,"Eden, Mississippi",1166992234,C
East South Central,Mississippi,2940057.0,"Edwards, Mississippi",1157605417,C
East South Central,Mississippi,2940057.0,"Ellisville, Mississippi",1179356372,C
East South Central,Mississippi,2940057.0,"Enterprise, Clarke County, Mississippi",1166067739,C
East South Central,Mississippi,2940057.0,"Ethel, Mississippi",1166067844,Start
East South Central,Mississippi,2940057.0,"Eupora, Mississippi",1165650888,C
East South Central,Mississippi,2940057.0,"Falcon, Mississippi",1176361787,Start
East South Central,Mississippi,2940057.0,"Falkner, Mississippi",1166068051,Start
East South Central,Mississippi,2940057.0,"Farmington, Mississippi",1166068099,Start
East South Central,Mississippi,2940057.0,"Fayette, Mississippi",1169905013,C
East South Central,Mississippi,2940057.0,"Flora, Mississippi",1166068318,C
East South Central,Mississippi,2940057.0,"Florence, Mississippi",1165746999,Start
East South Central,Mississippi,2940057.0,"Flowood, Mississippi",1180237237,C
East South Central,Mississippi,2940057.0,"Forest, Mississippi",1165747140,C
East South Central,Mississippi,2940057.0,"French Camp, Mississippi",1166068806,C
East South Central,Mississippi,2940057.0,"Friars Point, Mississippi",1179548228,C
East South Central,Mississippi,2940057.0,"Fulton, Mississippi",1167951191,C
East South Central,Mississippi,2940057.0,"Gattman, Mississippi",1167019864,Start
East South Central,Mississippi,2940057.0,"Gautier, Mississippi",1165747791,C
East South Central,Mississippi,2940057.0,"Georgetown, Mississippi",1166069196,C
East South Central,Mississippi,2940057.0,"Glen, Mississippi",1166069475,C
East South Central,Mississippi,2940057.0,"Glendora, Mississippi",1167021562,C
East South Central,Mississippi,2940057.0,"Gloster, Mississippi",1130432586,C
East South Central,Mississippi,2940057.0,"Gluckstadt, Mississippi",1155969925,C
East South Central,Mississippi,2940057.0,"Golden, Mississippi",1166069521,C
East South Central,Mississippi,2940057.0,"Goodman, Mississippi",1174868009,C
East South Central,Mississippi,2940057.0,"Greenville, Mississippi",1178595232,C
East South Central,Mississippi,2940057.0,"Greenwood, Mississippi",1167783753,C
East South Central,Mississippi,2940057.0,"Grenada, Mississippi",1178595421,C
East South Central,Mississippi,2940057.0,"Gulfport, Mississippi",1179317199,GA
East South Central,Mississippi,2940057.0,"Gunnison, Mississippi",1166180242,C
East South Central,Mississippi,2940057.0,"Guntown, Mississippi",1176861506,C
East South Central,Mississippi,2940057.0,"Hatley, Mississippi",1166180702,Start
East South Central,Mississippi,2940057.0,"Hattiesburg, Mississippi",1177430837,C
East South Central,Mississippi,2940057.0,"Hazlehurst, Mississippi",1165749558,GA
East South Central,Mississippi,2940057.0,"Heidelberg, Mississippi",1179418694,C
East South Central,Mississippi,2940057.0,"Hernando, Mississippi",1172547691,C
East South Central,Mississippi,2940057.0,"Hickory, Mississippi",1166180960,C
East South Central,Mississippi,2940057.0,"Hickory Flat, Mississippi",1166180945,C
East South Central,Mississippi,2940057.0,"Hollandale, Mississippi",1165750216,C
East South Central,Mississippi,2940057.0,"Holly Springs, Mississippi",1165750254,GA
East South Central,Mississippi,2940057.0,"Horn Lake, Mississippi",1165750404,C
East South Central,Mississippi,2940057.0,"Houston, Mississippi",1161479292,C
East South Central,Mississippi,2940057.0,"Indianola, Mississippi",1173749164,GA
East South Central,Mississippi,2940057.0,"Inverness, Mississippi",1168110955,C
East South Central,Mississippi,2940057.0,"Isola, Mississippi",1168111038,C
East South Central,Mississippi,2940057.0,"Itta Bena, Mississippi",1165750966,GA
East South Central,Mississippi,2940057.0,"Iuka, Mississippi",1175721491,C
East South Central,Mississippi,2940057.0,"Jackson, Mississippi",1179928778,B
East South Central,Mississippi,2940057.0,"Jonestown, Mississippi",321451964,Stub
East South Central,Mississippi,2940057.0,"Jumpertown, Mississippi",1166182116,C
East South Central,Mississippi,2940057.0,"Kilmichael, Mississippi",1175145640,C
East South Central,Mississippi,2940057.0,"Kosciusko, Mississippi",1177468238,C
East South Central,Mississippi,2940057.0,"Kossuth, Mississippi",1167291748,Start
East South Central,Mississippi,2940057.0,"Lake, Mississippi",1166205360,C
East South Central,Mississippi,2940057.0,"Lambert, Mississippi",1166205450,C
East South Central,Mississippi,2940057.0,"Laurel, Mississippi",1175429757,C
East South Central,Mississippi,2940057.0,"Leakesville, Mississippi",1157006218,C
East South Central,Mississippi,2940057.0,"Learned, Mississippi",1179263613,C
East South Central,Mississippi,2940057.0,"Leland, Mississippi",1175143027,GA
East South Central,Mississippi,2940057.0,"Lena, Mississippi",1167418158,Start
East South Central,Mississippi,2940057.0,"Lexington, Mississippi",1166048386,C
East South Central,Mississippi,2940057.0,"Liberty, Mississippi",1165890235,C
East South Central,Mississippi,2940057.0,"Long Beach, Mississippi",1165891260,C
East South Central,Mississippi,2940057.0,"Louin, Mississippi",1166206322,C
East South Central,Mississippi,2940057.0,"Louise, Mississippi",1166206339,C
East South Central,Mississippi,2940057.0,"Louisville, Mississippi",1165891449,GA
East South Central,Mississippi,2940057.0,"Lucedale, Mississippi",1165891572,C
East South Central,Mississippi,2940057.0,"Lula, Mississippi",1166206485,GA
East South Central,Mississippi,2940057.0,"Lumberton, Mississippi",1165891602,Start
East South Central,Mississippi,2940057.0,"Lyon, Mississippi",1166206587,C
East South Central,Mississippi,2940057.0,"Maben, Mississippi",1166206604,C
East South Central,Mississippi,2940057.0,"McComb, Mississippi",1176138949,C
East South Central,Mississippi,2940057.0,"McCool, Mississippi",1166207311,C
East South Central,Mississippi,2940057.0,"McLain, Mississippi",1165892861,C
East South Central,Mississippi,2940057.0,"Macon, Mississippi",1178023135,GA
East South Central,Mississippi,2940057.0,"Madison, Mississippi",1167179287,C
East South Central,Mississippi,2940057.0,"Magee, Mississippi",1165891814,C
East South Central,Mississippi,2940057.0,"Magnolia, Mississippi",1178198025,C
East South Central,Mississippi,2940057.0,"Mantachie, Mississippi",1166206793,C
East South Central,Mississippi,2940057.0,"Mantee, Mississippi",1167334236,C
East South Central,Mississippi,2940057.0,"Marietta, Mississippi",1171339790,Start
East South Central,Mississippi,2940057.0,"Marion, Mississippi",1166665157,GA
East South Central,Mississippi,2940057.0,"Marks, Mississippi",1165892293,C
East South Central,Mississippi,2940057.0,"Mathiston, Mississippi",1166207187,Start
East South Central,Mississippi,2940057.0,"Mayersville, Mississippi",1168832356,GA
East South Central,Mississippi,2940057.0,"Meadville, Mississippi",1166207393,C
East South Central,Mississippi,2940057.0,"Mendenhall, Mississippi",1165893159,C
East South Central,Mississippi,2940057.0,"Meridian, Mississippi",1178791724,GA
East South Central,Mississippi,2940057.0,"Merigold, Mississippi",1176731143,GA
East South Central,Mississippi,2940057.0,"Metcalfe, Mississippi",1168286765,Start
East South Central,Mississippi,2940057.0,"Mize, Mississippi",1166208106,Start
East South Central,Mississippi,2940057.0,"Monticello, Mississippi",1150127407,C
East South Central,Mississippi,2940057.0,"Montrose, Mississippi",1166208373,C
East South Central,Mississippi,2940057.0,"Moorhead, Mississippi",1165894193,C
East South Central,Mississippi,2940057.0,"Morgan City, Mississippi",1168111182,C
East South Central,Mississippi,2940057.0,"Morton, Mississippi",1165894398,C
East South Central,Mississippi,2940057.0,"Moss Point, Mississippi",1170005970,C
East South Central,Mississippi,2940057.0,"Mound Bayou, Mississippi",1176247638,C
East South Central,Mississippi,2940057.0,"Mount Olive, Mississippi",1166208741,C
East South Central,Mississippi,2940057.0,"Myrtle, Mississippi",1166208876,C
East South Central,Mississippi,2940057.0,"Natchez, Mississippi",1176273871,B
East South Central,Mississippi,2940057.0,"Nettleton, Mississippi",1171850661,Start
East South Central,Mississippi,2940057.0,"New Albany, Mississippi",1180206505,C
East South Central,Mississippi,2940057.0,"New Augusta, Mississippi",1166209013,Start
East South Central,Mississippi,2940057.0,"New Hebron, Mississippi",1166209176,Start
East South Central,Mississippi,2940057.0,"New Houlka, Mississippi",1149068502,GA
East South Central,Mississippi,2940057.0,"Newton, Mississippi",1167174150,C
East South Central,Mississippi,2940057.0,"North Carrollton, Mississippi",1166209700,C
East South Central,Mississippi,2940057.0,"Noxapater, Mississippi",1166209899,C
East South Central,Mississippi,2940057.0,"Oakland, Mississippi",1166210021,C
East South Central,Mississippi,2940057.0,"Ocean Springs, Mississippi",1166676213,C
East South Central,Mississippi,2940057.0,"Okolona, Mississippi",1165896467,C
East South Central,Mississippi,2940057.0,"Olive Branch, Mississippi",1177971696,GA
East South Central,Mississippi,2940057.0,"Osyka, Mississippi",1166210751,Start
East South Central,Mississippi,2940057.0,"Oxford, Mississippi",1176927525,C
East South Central,Mississippi,2940057.0,"Pace, Mississippi",1166210831,C
East South Central,Mississippi,2940057.0,"Pachuta, Mississippi",1166210833,C
East South Central,Mississippi,2940057.0,"Paden, Mississippi",1167456347,Start
East South Central,Mississippi,2940057.0,"Pascagoula, Mississippi",1178185702,C
East South Central,Mississippi,2940057.0,"Pass Christian, Mississippi",1154792193,C
East South Central,Mississippi,2940057.0,"Pearl, Mississippi",1177063812,C
East South Central,Mississippi,2940057.0,"Pelahatchie, Mississippi",1166211098,Start
East South Central,Mississippi,2940057.0,"Petal, Mississippi",1149095141,C
East South Central,Mississippi,2940057.0,"Philadelphia, Mississippi",1165897719,C
East South Central,Mississippi,2940057.0,"Picayune, Mississippi",1177395530,C
East South Central,Mississippi,2940057.0,"Pickens, Mississippi",1177263131,GA
East South Central,Mississippi,2940057.0,"Pittsboro, Mississippi",1167496527,C
East South Central,Mississippi,2940057.0,"Plantersville, Mississippi",1166229058,Start
East South Central,Mississippi,2940057.0,"Polkville, Mississippi",1166229173,Start
East South Central,Mississippi,2940057.0,"Pontotoc, Mississippi",1177812595,C
East South Central,Mississippi,2940057.0,"Pope, Mississippi",1168110726,Start
East South Central,Mississippi,2940057.0,"Poplarville, Mississippi",1175764330,C
East South Central,Mississippi,2940057.0,"Port Gibson, Mississippi",1171660195,GA
East South Central,Mississippi,2940057.0,"Potts Camp, Mississippi",1166229314,C
East South Central,Mississippi,2940057.0,"Prentiss, Mississippi",1178405632,C
East South Central,Mississippi,2940057.0,"Puckett, Mississippi",1167501048,C
East South Central,Mississippi,2940057.0,"Purvis, Mississippi",1178150820,C
East South Central,Mississippi,2940057.0,"Quitman, Mississippi",1165899040,C
East South Central,Mississippi,2940057.0,"Raleigh, Mississippi",1167377046,C
East South Central,Mississippi,2940057.0,"Raymond, Mississippi",1167174781,C
East South Central,Mississippi,2940057.0,"Renova, Mississippi",1166229745,C
East South Central,Mississippi,2940057.0,"Richland, Mississippi",1149069143,C
East South Central,Mississippi,2940057.0,"Richton, Mississippi",1166229869,Start
East South Central,Mississippi,2940057.0,"Ridgeland, Mississippi",1174434800,C
East South Central,Mississippi,2940057.0,"Rienzi, Mississippi",1166229938,Start
East South Central,Mississippi,2940057.0,"Ripley, Mississippi",1176739171,C
East South Central,Mississippi,2940057.0,"Rolling Fork, Mississippi",1175378443,GA
East South Central,Mississippi,2940057.0,"Rosedale, Mississippi",1165900246,C
East South Central,Mississippi,2940057.0,"Roxie, Mississippi",1166230354,C
East South Central,Mississippi,2940057.0,"Ruleville, Mississippi",1165900435,GA
East South Central,Mississippi,2940057.0,"Sallis, Mississippi",1166230608,C
East South Central,Mississippi,2940057.0,"Saltillo, Mississippi",1160194218,C
East South Central,Mississippi,2940057.0,"Sandersville, Mississippi",1166230660,GA
East South Central,Mississippi,2940057.0,"Sardis, Mississippi",1166230728,C
East South Central,Mississippi,2940057.0,"Satartia, Mississippi",1175056953,GA
East South Central,Mississippi,2940057.0,"Schlater, Mississippi",1166230790,C
East South Central,Mississippi,2940057.0,"Scooba, Mississippi",1149069471,C
East South Central,Mississippi,2940057.0,"Sebastopol, Mississippi",1178492137,C
East South Central,Mississippi,2940057.0,"Seminary, Mississippi",1177927969,C
East South Central,Mississippi,2940057.0,"Senatobia, Mississippi",1178892650,C
East South Central,Mississippi,2940057.0,"Shannon, Mississippi",1166231088,C
East South Central,Mississippi,2940057.0,"Shaw, Mississippi",1165901460,C
East South Central,Mississippi,2940057.0,"Shelby, Mississippi",1165901501,C
East South Central,Mississippi,2940057.0,"Sherman, Mississippi",1166231211,C
East South Central,Mississippi,2940057.0,"Shubuta, Mississippi",1166231261,C
East South Central,Mississippi,2940057.0,"Shuqualak, Mississippi",1179891111,C
East South Central,Mississippi,2940057.0,"Sidon, Mississippi",1166231316,C
East South Central,Mississippi,2940057.0,"Silver City, Mississippi",1168751027,C
East South Central,Mississippi,2940057.0,"Silver Creek, Mississippi",1166231353,GA
East South Central,Mississippi,2940057.0,"Slate Springs, Mississippi",1167672953,C
East South Central,Mississippi,2940057.0,"Sledge, Mississippi",1166231436,C
East South Central,Mississippi,2940057.0,"Smithville, Mississippi",1174701419,GA
East South Central,Mississippi,2940057.0,"Snow Lake Shores, Mississippi",1166231502,GA
East South Central,Mississippi,2940057.0,"Soso, Mississippi",1149069649,GA
East South Central,Mississippi,2940057.0,"Southaven, Mississippi",1171680998,C
East South Central,Mississippi,2940057.0,"Starkville, Mississippi",1178420585,GA
East South Central,Mississippi,2940057.0,"State Line, Mississippi",1165903081,C
East South Central,Mississippi,2940057.0,"Stonewall, Mississippi",1166330579,C
East South Central,Mississippi,2940057.0,"Sturgis, Mississippi",1166330718,C
East South Central,Mississippi,2940057.0,"Summit, Mississippi",1166330804,C
East South Central,Mississippi,2940057.0,"Sumner, Mississippi",1167220165,C
East South Central,Mississippi,2940057.0,"Sumrall, Mississippi",1174516979,GA
East South Central,Mississippi,2940057.0,"Sunflower, Mississippi",1166330873,Start
East South Central,Mississippi,2940057.0,"Sylvarena, Mississippi",1167680595,Start
East South Central,Mississippi,2940057.0,"Taylor, Mississippi",1175851900,Start
East South Central,Mississippi,2940057.0,"Taylorsville, Mississippi",1166331155,C
East South Central,Mississippi,2940057.0,"Tchula, Mississippi",1166331165,GA
East South Central,Mississippi,2940057.0,"Terry, Mississippi",1149069811,C
East South Central,Mississippi,2940057.0,"Thaxton, Mississippi",1149069816,Start
East South Central,Mississippi,2940057.0,"Tillatoba, Mississippi",1166331370,Start
East South Central,Mississippi,2940057.0,"Tishomingo, Mississippi",1149069841,C
East South Central,Mississippi,2940057.0,"Toccopola, Mississippi",1172520121,Start
East South Central,Mississippi,2940057.0,"Tremont, Mississippi",1166331563,C
East South Central,Mississippi,2940057.0,"Tunica, Mississippi",1171097017,C
East South Central,Mississippi,2940057.0,"Tupelo, Mississippi",1177706007,B
East South Central,Mississippi,2940057.0,"Tutwiler, Mississippi",1166331785,C
East South Central,Mississippi,2940057.0,"Tylertown, Mississippi",1166331817,C
East South Central,Mississippi,2940057.0,"Union, Mississippi",1166331904,Start
East South Central,Mississippi,2940057.0,"Utica, Mississippi",1149070000,GA
East South Central,Mississippi,2940057.0,"Vaiden, Mississippi",1166331978,C
East South Central,Mississippi,2940057.0,"Vardaman, Mississippi",1166664334,C
East South Central,Mississippi,2940057.0,"Verona, Mississippi",1165906174,Start
East South Central,Mississippi,2940057.0,"Vicksburg, Mississippi",1178431124,C
East South Central,Mississippi,2940057.0,"Walls, Mississippi",1166332447,C
East South Central,Mississippi,2940057.0,"Walnut, Mississippi",1166332471,C
East South Central,Mississippi,2940057.0,"Walnut Grove, Mississippi",1166332469,C
East South Central,Mississippi,2940057.0,"Walthall, Mississippi",1167835847,Start
East South Central,Mississippi,2940057.0,"Water Valley, Mississippi",1165906750,Start
East South Central,Mississippi,2940057.0,"Waveland, Mississippi",1167494142,GA
East South Central,Mississippi,2940057.0,"Waynesboro, Mississippi",1165906909,C
East South Central,Mississippi,2940057.0,"Webb, Mississippi",1166332933,C
East South Central,Mississippi,2940057.0,"Weir, Mississippi",1166332970,C
East South Central,Mississippi,2940057.0,"Wesson, Mississippi",1166333051,C
East South Central,Mississippi,2940057.0,"West, Mississippi",1166333225,GA
East South Central,Mississippi,2940057.0,"West Point, Mississippi",1178518192,C
East South Central,Mississippi,2940057.0,"Wiggins, Mississippi",1102130087,Stub
East South Central,Mississippi,2940057.0,"Winona, Mississippi",1179938515,C
East South Central,Mississippi,2940057.0,"Winstonville, Mississippi",1166334125,C
East South Central,Mississippi,2940057.0,"Woodland, Mississippi",1178978321,C
East South Central,Mississippi,2940057.0,"Woodville, Mississippi",1179876235,C
East South Central,Mississippi,2940057.0,"Yazoo City, Mississippi",1171172703,C
East South Central,Tennessee,7051339.0,Grand Divisions of Tennessee,1175359799,C
East South Central,Tennessee,7051339.0,"Adams, Tennessee",1165506007,GA
East South Central,Tennessee,7051339.0,"Adamsville, Tennessee",1168339176,GA
East South Central,Tennessee,7051339.0,"Alamo, Tennessee",1171606164,C
East South Central,Tennessee,7051339.0,"Alcoa, Tennessee",1175541926,GA
East South Central,Tennessee,7051339.0,"Alexandria, Tennessee",1165909679,C
East South Central,Tennessee,7051339.0,"Algood, Tennessee",1165506444,GA
East South Central,Tennessee,7051339.0,"Allardt, Tennessee",1165506466,C
East South Central,Tennessee,7051339.0,"Altamont, Tennessee",1165909785,GA
East South Central,Tennessee,7051339.0,"Ardmore, Tennessee",1165507436,GA
East South Central,Tennessee,7051339.0,"Arlington, Tennessee",1179908704,GA
East South Central,Tennessee,7051339.0,"Ashland City, Tennessee",1178517084,GA
East South Central,Tennessee,7051339.0,"Athens, Tennessee",1163455851,GA
East South Central,Tennessee,7051339.0,"Atoka, Tennessee",1175479152,C
East South Central,Tennessee,7051339.0,"Atwood, Tennessee",1166014722,Start
East South Central,Tennessee,7051339.0,"Auburntown, Tennessee",1166014753,GA
East South Central,Tennessee,7051339.0,"Baileyton, Tennessee",1177708982,GA
East South Central,Tennessee,7051339.0,"Baneberry, Tennessee",1165508328,C
East South Central,Tennessee,7051339.0,"Bartlett, Tennessee",1177360808,C
East South Central,Tennessee,7051339.0,"Baxter, Tennessee",1162376837,C
East South Central,Tennessee,7051339.0,"Bean Station, Tennessee",1162013866,GA
East South Central,Tennessee,7051339.0,"Beersheba Springs, Tennessee",1171327554,GA
East South Central,Tennessee,7051339.0,"Bell Buckle, Tennessee",1166015316,GA
East South Central,Tennessee,7051339.0,"Belle Meade, Tennessee",1179793622,B
East South Central,Tennessee,7051339.0,"Bells, Tennessee",1165509210,C
East South Central,Tennessee,7051339.0,"Benton, Tennessee",1166015447,C
East South Central,Tennessee,7051339.0,"Berry Hill, Tennessee",1175822648,C
East South Central,Tennessee,7051339.0,"Bethel Springs, Tennessee",1175395956,C
East South Central,Tennessee,7051339.0,"Big Sandy, Tennessee",1166015664,C
